490;;75;What is the modern command that you can use in place of per user gnome-mount for Ubuntu distributions?;udisks<br /><br />udisks is a simple command line client for the udisks(7) system bus service.
491;;75;What would you type to mount a floppy drive with the ext2 or vfat file system?;mount -t ext2 /dev/fdX /mnt/floppy<br /><br /><br />To mount the floppy disk formatted with a FAT file system (vfat), you would type:<br /><br /><br />mount -t vfat /dev/fdx /mnt/floppy<br /><br /><br />X = the floppy device number (0 signifies the first, or primary, floppy drive, and so on)
492;;75;On some distributions what is the default floppy mount point?;/mnt/floppy
493;;75;What is an example line in /etc/fstab that lets you know the system will try to detect the file system for a floppy?;/dev/fd0 	/media/floppy 	auto 	rw,noauto,user,sync 	0 0<br /><br /><br />The option &quot auto&quot  simply means that the filesystem type is detected automatically. As a result you can enter<br /><br /><br />mount /dev/fd0<br /><br /><br />after insterting the floppy drive. You will need to enter 'unmount /dev/fd0' later to remove the drive."
494;;75;What is the file system type used in the mount command and optical disk?;iso9660
495;;75;Depending on the distribution what are some of the common mount points for optical disks/;/media/cdrom<br><br /><br>/media/cdrecorder<br><br /><br>/media/dvd<br><br /><br>/mnt/cdrom<br><br /><br>/mnt/dvd
496;;75;What is a common program for automounting?;The autofs is a program for automatically mounting directories on an as-needed basis. Auto-mounts are mounted only as they are accessed, and are unmounted after a period of inactivity. The master configuration file for autofs is /etc/auto.master by default.
497;;76;What is the syntax for mounting an optical drive?;mount -t iso 9660<br><br /><br>Example: mount -t iso 9660 /dev/cdrom /media/dvd
498;;76;Often when you mount media like optical drives what directory is used as a symbolic link?;/dev/sr0
499;;76;What example line can you add to /etc/fstab to shorten the command for mounting optical media?;/dev/cdrom&nbsp &nbsp /media/dvd&nbsp &nbsp iso9660 noauto,user,sync&nbsp &nbsp &nbsp 0&nbsp &nbsp 0<br /><br /><br />Then the command to mount optical media would be like:<br /><br /><br />mount /dev/cdrom
500;;76;With USB or Firewire devices how are they treated and where are they usually address for mounting?;Most distributions treat them as SCSI devices. They are addressed through <br><br /><br>/dev/sdx<br><br /><br>The value of x depends on the amount of hard drives installed on the system. 
501;;76;What file is useful to run 'tail -f' on to check where your system automounts a USB drive?;Most distributions this can be:<br><br /><br>tail -f /var/log/messages<br><br /><br>For Ubuntu since version 11.04 this is <br><br /><br>tail -f /var/log/syslog
502;;76;Sometimes in mounting USB or Firewire drives you do not know the file system type. What option can you use with mount to try to get around this?;-t auto<br /><br />This will cause the mount command to try to detect what file system has been used on the device. <br /><br /><br />Example: mount -t auto /dev/sdd /media/thumbdrive
503;;76;What are six separate command line tools for renaming partitions?;What tool to use depends on the file system:<br /><br />1. For FAT16 and FAT32 partitions, use mlabel from the mtools package.<br /><br />2. For NTFS partitions, use ntfslabel from the ntfs-3g package.<br /><br />3. For ext2, ext3, or ext4 partitions, use e2label.<br /><br />4. For JFS partitions, use jfs_tune.<br /><br />5. For ReiserFS (v3) partitions, use reiserfstune.<br /><br />6. For XFS partitions, use xfs_admin
504;;77;To see a list of USB devices, the vendor ID and device ID what command can you run?;lsusb
505;;77;To see information about currently mounted systems, simply run what command?;mount
506;;77;What are the most common backup types?;Full:<br><br /><br>All files are backed up regardless if they have been modified since the last backup. Each file is flagged after it has been backed up. <br><br /><br>Incremental:<br><br /><br>Only the files that have been modified since the last back, either full or incremental, are backed up. Each file is flagged after it has been backed up.<br><br /><br>Differential:<br><br /><br>Only the files that have been modified since the last full backup are backed up, but the files are not flagged as having been backed up. <br><br /><br><br />
507;;77;If you are not going to backup the whole system what directories should you consider backing up?;/etc<br>/home<br>/opt<br>/root<br>/var<br>/srv
508;;77;What does the acronym tar stand for?;tape archive
509;;77;What does a tarball consist of?;First all the files are copied to a single archive file  the tar file. The .tar file is then compressed with the gzip utility. The resulting file has an extension .tar.gz.
510;;77;What is the syntax to create a backup tar file?;tar -cvf filename directory<br /><br />-c create a new archive<br /><br />-v verbose mode<br /><br />-f the following is the archive file name<br /><br />Example: tar -cvf /media/usb/backup.tar /home
511;;78;What option with the tar command appends to the tar file?;-A<br>--concatenate
512;;78;What option with the tar command creates a new archive?;-c<br>--create
513;;78;What option with the tar command compares between the tar file and the file on the system?;-d<br>--compare<br>--diff
514;;78;What option with the tar command causes tar to not strip the leading / from file names?;-P<br>--absolute-names
515;;78;What option with the tar command adds files to the end of the tar archive?;-r<br>--append
516;;78;What option with the tar command list the contents of an archive file?;-t<br>--list
517;;78;What option with the tar command extracts files from an archive?;-x<br />--extract
518;;79;What option with the tar command compresses through the gzip utility during creation? Then during extraction it first decompresses the tar archive with the gunzip utility?;-z<br />-gzip<br />-gunzip
519;;79;What option with the tar command compresses the tar archive with the bzip2 utility? Then during extraction decompresses the tar archive using the bzip2 utility?;-j<br>-bzip2
520;;79;What command with the tar command causes it to exclude the file listed?;-X filename<br>--exclude-from
521;;79;What is the main difference between cpio command and the tar command?;The cpio command needs a list of file and directories to backup from standard input.
522;;79;If there are no subdirectories in the folder you are using the cpio command for what is the syntax?;ls | cpio -ov &gt  /path/to/file.cpio
523;;79;What option with the cpio command tells it to create a new archive?;-o
524;;79;What does the cpio command acronym stand for?;copy in, copy out
525;;80;What is the syntax for the cpio command if there are directories in the location to copy?;You need to change directory to the location to be saved, then run:<br><br /><br>find . -print -depth } cpio -ov /path/to/backup.cpio
526;;80;What is an example syntax for extracting a cpio archive file?;mkdir output<br /><br />cd output<br /><br />cpio -iv &lt  /tmp/object.cpio
527;;80;What is the option for the cpio command to extract the file?;-i
528;;80;Give an example of the cpio command that adds gzip utility to the pipe?;ls | cpio -ov | gzip &gt  /media/usb/backup.cpio.gz
529;;80;Using the standard out option for gunzip extract a backup.cpio.gz file.;The standard out option for gunzip is -c. <br /><br /><br />Example: gunzip -c backup.cpio.gz | cpio -i
530;;80;What is the primary difference between the cp command and the dd command?;The dd command uses records with the default size being 512 bytes.
531;;80;What is the simplified syntax of the dd command?;dd if=input_file of=output_file
532;;81;What are some of the byte options for the dd command?;`ibs=BYTES'<br>&nbsp &nbsp &nbsp &nbsp &nbsp Set the input block size to BYTES.&nbsp &nbsp This makes `dd' read BYTES per<br>&nbsp &nbsp &nbsp &nbsp &nbsp block.&nbsp &nbsp The default is 512 bytes.<br><br /><br>`obs=BYTES'<br>&nbsp &nbsp &nbsp &nbsp &nbsp Set the output block size to BYTES.&nbsp &nbsp This makes `dd' write BYTES<br>&nbsp &nbsp &nbsp &nbsp &nbsp per block.&nbsp &nbsp The default is 512 bytes.<br><br /><br>`bs=BYTES'<br>&nbsp &nbsp &nbsp &nbsp &nbsp Set both input and output block sizes to BYTES.&nbsp &nbsp This makes `dd'<br>&nbsp &nbsp &nbsp &nbsp &nbsp read and write BYTES per block, overriding any `ibs' and `obs'<br>&nbsp &nbsp &nbsp &nbsp &nbsp settings.&nbsp &nbsp In addition, if no data-transforming `conv' option is<br>&nbsp &nbsp &nbsp &nbsp &nbsp specified, input is copied to the output as soon as it's read,<br>&nbsp &nbsp &nbsp &nbsp &nbsp even if it is smaller than the block size.<br><br /><br>`cbs=BYTES'<br>&nbsp &nbsp &nbsp &nbsp &nbsp Set the conversion block size to BYTES.&nbsp &nbsp When converting<br>&nbsp &nbsp &nbsp &nbsp &nbsp variable-length records to fixed-length ones (`conv=block') or the<br>&nbsp &nbsp &nbsp &nbsp &nbsp reverse (`conv=unblock'), use BYTES as the fixed record length.<br><br />
533;;81;Using the dd command fill the secure.bin file with 1 MB of random bits.;dd if=/dev/urandom bs=1024 count=1000 of=secure.bin<br /><br /><br />The block size has been set to 1024 bytes and this write 1000 random bits using the kernel built-in random byte generator of urandom.<br /><br />
534;;81;What is the syntax for the dd command to make an ISO file from a CD?;dd if=/dev/cdrom of=/path/to/backup.iso bs=2048 conv=sync<br><br /><br>The 'if' specifies the input file. The 'of' specifies the output file. <br><br /><br>bs is “block size”, in this case 2048 bytes per block<br><br /><br>conv is for conversion, in this case we are using “sync” which tells DD to execute synchronized input and output, this is needed for the CD-ROM as we want to read a whole block to ensure no data loss occurs.
535;;81;What is the syntax with the dd command to copy the sda2 partition to the sdb2 partition.;dd if=/dev/sda2 of=/dev/sdb2 bs=4096 conv=noerror
536;;81;Use the dd command to copy the entire master boot partition including the partion table.&nbsp &nbsp ;dd if=/dev/sda of=MBR.img bs=512 count=1
537;;81;Use the dd command to create an image file from a partition.;dd if=/dev/sdb2 of=partition.image bs=4096 conv=noerror
538;;97;What are the ways in which the chown command syntax is used?;If only an owner (a user name or numeric user ID) is given, that&nbsp &nbsp user&nbsp &nbsp is&nbsp &nbsp made&nbsp &nbsp the&nbsp &nbsp owner&nbsp &nbsp of&nbsp &nbsp each&nbsp &nbsp given file, and the files' group is not changed. If the owner is followed by a colon and a group name (or numeric group ID), with no spaces between them, the group ownership of the files&nbsp &nbsp is changed as well.&nbsp &nbsp If a colon but no group name follows the user name, that user is made the owner of the files and the group of the files is changed to that user's login group. If&nbsp &nbsp the&nbsp &nbsp colon and&nbsp &nbsp group are given, but the owner is omitted, only the group of the files is changed  in this case, chown performs the same function as chgrp.
539;;97;Break down the numbers used in octal numeric permissions.;rwx rwx rwx = 111 111 111<br />rw- rw- rw- = 110 110 110<br />rwx --- --- = 111 000 000<br /><br /><br />rwx = 111 in binary = 7<br />rw- = 110 in binary = 6<br />r-x = 101 in binary = 5<br />r-- = 100 in binary = 4
540;;97;The chown command is used to change the user or group ownership. What is the general syntax for this command?;chown user.group file_or_directory
541;;97;What option with the chown command allows the change of ownership recursively?;-R, --recursive<br><br /><br>operate on files and directories recursively<br><br />
542;;97;What does this command string do? <br /><br /><br />chgrp new_group /home/user/myfile.txt;The chgrp command changes group ownership. This command changes the group ownership of the myfile.txt file to the group called new_group. <br /><br /><br /><br />
543;;97;What option with the chgrp command allows the changing of group ownership recursively?;-R, --recursive<br><br /><br>operate on files and directories recursively<br><br />
544;;98;What are the symbols rwx affect on files? ;r - Read - The read permission allows a user to open and view a file. It does not allow the uer to modify or save the file. <br /><br /><br />w - Write - The write permission allows the user to open, modify, and save a file. <br /><br /><br />x - Execute - The execute permission allows a user to run the program (execute).
545;;98;What are the symbols rwx affect on permissions for directories?;r - Read - The read permission allows a user to list the contents of a directory. <br><br /><br>w - Write - The write permission allows a user to add or delete files from the directory.<br><br /><br>x - Execute - The execute permission grants the ability to access file contents and metainfo if its name is known, but not list files inside the directory (unless read is set).
546;;98;Permissions are assigned to what three different entities?;1. Owner - The user account that has been assigned to be the file or directory's owner. These permissions apply only to that user account. <br /><br /><br />2. Group - This group has been assigned ownership fo the file or directory. These permission are assigned to the group and only apply to users who are members of the group. <br /><br /><br />3. Others - This refers to all other who have authenticated to the system . Permissions assigned here apply to these user accounts not in the group.&nbsp &nbsp <br /><br /><br />You may find another entity often abbreviated as 'a'. This is a reference to all as in 'ugo' (user, group, others).
547;;98;When using the ls -l command before the permissions listing is - or d. What do these stand for? <br /><br /><br />Example: -rwxr-xr-x;- The dash stands for a file.<br /><br /><br />d The lower case d stands for a directory.
548;;98;What are the place holders in a permissions list?<br><br /><br>Example: rwxrwx--x;The first three are for the owner.<br><br /><br>The second three are for the group. <br><br /><br>The third three are for others. 
549;;99;What is the general syntax for the chmod command?;chmod who=permissions filename<br /><br /><br />The&nbsp &nbsp format&nbsp &nbsp of&nbsp &nbsp a symbolic mode is [ugoa...][[+-=][perms...]...], where perms is either zero or more letters from the set rwxXst, or a single letter from the set ugo.&nbsp &nbsp Multiple symbolic modes can be given, separated by commas.<br /><br /><br />A combination of the letters 'ugoa' controls which users' access to the file will be changed: the user who owns it (u), other users in the file's group (g), other users not in the file's group (o), or all users&nbsp &nbsp (a). If none&nbsp &nbsp of&nbsp &nbsp these&nbsp &nbsp are&nbsp &nbsp given,&nbsp &nbsp the&nbsp &nbsp effect is as if 'a' were given, but bits that are set in the umask are not affected.<br /><br /><br />The operator + causes the selected file mode bits to be added to the existing file mode bits of each file  - causes&nbsp &nbsp them&nbsp &nbsp to&nbsp &nbsp be&nbsp &nbsp removed  and = causes them to be added and causes unmentioned bits to be removed except that a directory's unmentioned set user and group ID bits are not affected.<br /><br />
550;;99;Turn on the execute permissions for the current user using chmod on the file program.sh.;chmod u+x program.sh
551;;99;Without the umask operation what are the global rights to Linux files and directories?;rw-rw-rw- (666) for every file<br><br /><br>rwxrwxrwx (777) for every directory
552;;99;The umask operation modifes the default permissions by doing what?;Subtracting from the default file and directory permissions. 
553;;99;What does umask stand for?;user mask
554;;99;At the beginning of a listing from the ls -l command file system objects are listed by the first character. What are the meanings?;- Regular file<br>d Directory<br>l Symbolic link<br>c Character special device<br>b Block special device<br>p FIFO<br>s Socket<br><br />
555;;181;What command displays the groups you are part of?;groups
556;;181;What command prints both user and group information?;id
557;;100;What do the postitions in the octal numbers define?;Octal notation consists of a three- or four-digit base-8 value. <br><br /><br>With three-digit octal notation, each numeral represents a different component of the permission set: user class, group class, and &quot others&quot  class respectively.<br><br /><br>First postion: user<br>Second position: group<br>Third position: others
558;;100;What import system action happens when a user starts a program?;The programs you start inherit your user id so they cannot access any filesystem objects for which you haven't been granted access.<br><br />
559;;100;The Linux permission model has two special access modes. What are they?;suid - set user id - When an executable file has been given the suid attribute, normal users on the system who have permission to execute this file gain the privileges of the user who owns the file (commonly root) within the created process. When root privileges have been gained within the process, the application can then perform tasks on the system that regular users normally would be restricted from doing.<br><br /><br>sgid - set group id - The sgid attribute will allow for changing the group-based privileges within a process, like the setuid flag does for user-based privileges.
560;;100;What part of the output ls -l command indicates a program has the suid set?;The symbol 's' stands for the suid being set in a program.<br /><br /><br />Example: ls -l /usr/bin/passwd<br />-rwsr-xr-x 1 root root 42824 Apr&nbsp &nbsp 8 19:32 /usr/bin/passwd<br><br /><br>The 's' takes the place of the 'x' bit.<br /><br />
561;;100;If a file has a sgid or suid set in its permissions how will the permissions be displayed in the ls -l command?;The suid and sgid bits occupy the same space as the x bits for user and group in a long directory listing. If the file is executable, the suid or sgid bits, if set, will be displayed as lowercase s, otherwise they are displayed as uppercase S.<br /><br /><br />The suid and sgid bits are set and reset symbolically using the letter s  for example, u+s sets the suid access mode, and g-s removes the sgid mode. In the octal format, suid has the value 4 in the first (high order) digit, while sgid has the value 2.<br /><br /><br /><br /><br /><br />
562;;29;What option with the ls command list directories instead of files?;-d<br><br /><br>list directory entries instead of contents, and do not dereference symbolic links<br><br /><br><br />
563;;101;What is the sticky bit and what does it do?;The sticky bit sets permissions only on a directory. In Linux it can not be used on files. If you set the sticky bit to a directory, other users cannot delete or rename the files (or subdirectories) within that directory. It is represented symbolically by 't' and numerically as a 1 in the high-order octal digit.<br /><br />Examples:<br /><br />chmod +t /path/to/directory<br />chmod 1777 /path/to/directory<br /><br /><br />Often it is a good idea to set the sticky bit on public directories.<br /><br /><br /><br /><br /><br />
564;;101;Summarize the symbolic and octal permission setting on access modes for sgid, suid and the sticky bit.;Access Mode&nbsp &nbsp &nbsp Symbolic&nbsp &nbsp &nbsp &nbsp Octal <br />suid&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp s with u&nbsp &nbsp &nbsp &nbsp 4000<br />sgid&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp s with g&nbsp &nbsp &nbsp &nbsp 2000<br />sticky&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp t&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp 1000<br /><br />
565;;101;The ls command displays permissions in the symbolic format and not the octal format. What command can you use to display permissions in the octal format? ;find&nbsp &nbsp %m
566;;101;What is the immutable attribute flag and how do you list and set it?;The immutable flag sets the file for no deletion even by root. Use the command 'lsattr' to see the permissions and the command 'chattr -i' to set the immutable flag.
567;;101;What does the umask specify?;The umask specifies which permissions should not be granted. It is a subtraction from the default file permission of 777 and folder permission of 666.&nbsp &nbsp <br><br />
568;;102;How can you temporarily change the default permissions on file and directory creation?;umask &lt value&gt <br><br /><br>Typically the value is three digits from 000 to 777. 
569;;102;If you need to change the umask value and make it persistent what should you do?;Depending on the distribution you wil modify one of these files:<br><br /><br>/etc/profile<br>/etc/login.defs
570;;102;What is the SUID?;Set User ID<br /><br /><br />If the SUID bit is set for any application then your user ID would be set as that of the owner of application/file rather than the current user while running that application. It applies to binary executables. It has no affect on directories.
571;;102;What is the SGID?;Set group ID<br><br /><br>When the SGID bit is set the user will run with the same rights as the group specified. This can be applied to binary executable files or directories.&nbsp &nbsp For directories it also may mean that when a new file is created in the directory it will inherit the group of the directory instead the user who created the file.
572;;102;Special permissions are referenced as an extra digit added to the beginning of the file or directories mode. What are their numerical values?;SUID 4<br />SGID 2<br />Sticky Bit 1
573;;103;What are Linux quotas for?;Quotas affect two areas of disk usage. The first is the number of inodes a user or group can possess. The second is the number of disk blocks that can be provided a user or group.
574;;103;What kernel version supported disk quotas?;Disk quotas are support in kernel verions 2.4 and beyond.
575;;103;What are the two general ways depending on distribution of finding out if the qouta command is installed on the system?;RPM Based: rpm -q qouta<br><br /><br>Debian Based: dpkg -l qouta
576;;103;To enabled qoutas for use on a Linux system what file must you modify first?;/etc/fstab<br><br /><br>The fourth field describes the mount options associated with the filesystem. You need to add usrquota and/or grpquota.
577;;103;After you have installed quota and modified the /etc/fstab file what must you do for your changes to take affect?;Remount the file system or restart the system.
578;;104;User quota information and group quota information are stored where?;The user quota information is stored in the aquota.user file in the root of the<br>filesystem, and group quota is similarly stored in aquota.group.<br><br />
579;;104;What command creates the required aquota.user and aquota.group files if they do not exist?<br><br />;The command quotacheck checks for the aquota.user file and aqouta.group file and creates them if they do not exist. This command is also used to repair those files. 
580;;104;What are some of the common command options for the quotacheck command?;-a, --all<br />&nbsp &nbsp &nbsp &nbsp Check all mounted non-NFS filesystems in /etc/mtab <br /><br>-c or --create-files<br>&nbsp &nbsp &nbsp &nbsp Ignore existing quota files. Run a new scan and write the results to disk<br><br /><br />-M, --try-remount<br />&nbsp &nbsp &nbsp &nbsp This flag forces checking of filesystem in read-write mode if a remount fails.<br /><br /><br />-u, --user<br />&nbsp &nbsp &nbsp &nbsp Only user quotas listed in /etc/mtab or on the filesystems specified are to be checked. This is the default action.<br /><br /><br />-g, --group<br />&nbsp &nbsp &nbsp &nbsp Only group quotas listed in /etc/mtab or on the filesystems specified are to be checked. <br /><br /><br />-v verbose mode
581;;104;What command turns on and off file system quotas?;quotaon <br>quotaoff<br><br /><br>The quotaon command announces to the system that disk quotas should be enabled on one or more filesystems. The filesystem quota files must be present in the root directory of the specified filesystem and be named either aquota.user or aquota.group<br><br /><br>The quotaoff command announces to the system that the specified filesystems should have any disk quotas turned off. 
582;;104;What are some common options for the quotaon and quotaoff commands?;-a, --all<br />&nbsp &nbsp &nbsp &nbsp Force all filesystems in /etc/fstab to have their quotas enabled or disabled.<br /><br />-u, --user<br />&nbsp &nbsp &nbsp &nbsp Manipulate user quotas. This is the default.<br /> <br />-g, --group<br />&nbsp &nbsp &nbsp &nbsp Manipulate group quotas. <br /><br />-v, --verbose<br />&nbsp &nbsp &nbsp &nbsp Display a message for each filesystem affected. 
583;;105;What command can be used with quotas to show a summary quotas for a file system?;repquota -av<br><br /><br>-a&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp Print the quotas of all the file systems listed in /etc/fstab.<br><br /><br>-g&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp Print only group quotas (the default is to print both group and<br>	&nbsp &nbsp &nbsp &nbsp &nbsp user quotas if they exist).<br><br /><br>-u&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp Print only user quotas (the default is to print both group and<br>	&nbsp &nbsp &nbsp &nbsp &nbsp user quotas if they exist).<br><br /><br>-v&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp Print a header line before printing each file system quotas."
584;;105;What command is used to edit user and group quotas?;edquota -u user_name' or 'edquota -g group_name'<br /><br />Some of the common options are:<br /><br />-f, --filesystem<br />&nbsp &nbsp &nbsp &nbsp Perform specified operations only for given filesystem (default is to perform operations for all filesystems with quota). <br /><br />-t, --edit-period<br />&nbsp &nbsp &nbsp &nbsp Edit the soft time limits for each filesystem. Time units of 'seconds', 'minutes', 'hours', and 'days' are understood. <br /><br />-T, --edit-times<br />&nbsp &nbsp &nbsp &nbsp Edit time for the user/group when softlimit is enforced. Possible values are 'unset' or number and unit. Units are the same as in -t option. 
585;;105;What is the default editor on running the edquota command?;vi
586;;105;What is the syntax with the edquota command to copy quota settings to another user?;edquota -p source_user destination_user1 destination_user2.....
587;;42;What are some common IRQ channels?;IRQ 0 System Timer<br />IRQ 1 Keyboard<br />IRQ 3 COM 2<br />IRQ 4 COM 1<br />IRQ 5 LPT 2<br />IRQ 6 Floppy Drive<br />IRQ 7 LPT 1<br />IRQ 8 Real Time Clock<br /><br /><br />Interrupts 0, 1, and 8 are hard wired and can not be used for any other device on the system. 
588;;42;The moderm programmable interrupt controller has 16 interrupts. How does it do this?;Early PCs had only eight interrupts and a single PIC. To get 16 two PIC chips are cascaded together. The second interrupt wire on the second PIC is wired into INT 2. Therefore it is said INT 2 and INT 9 are the same.
589;;42;The I/O addresses are used to communicate between devices through the CPU. How many are there and how are they notated?;65,535<br><br /><br>They are notated in hexidecimal.<br><br /><br>All devices must have a unique I/O address assigned. Many devices will use a range of I/O addresses.
590;;42;What are some common I/O address assignments?;00 – 1F First DMA controller<br>40 – 5F Programmable Interval Timer/System Timer<br>60 – 6F Keyboard<br>70 - 7F Real Time Clock<br>1F0 – 1F7 Primary ATA Hard Disk Controller<br>2F8 – 2FF COM 2 Serial Port<br>3F8 – 3FF COM 1 Serial Port
591;;42;What are dierct memory access channels?;A DMA channel is used for high-throughput device to communicate directly with RAM without involving the CPU. This could be used for sound boards, floppy disk drives, and some hard drives. Moderm DMA controllers cascade two DMA controller chips to get 8 DMA channels. Because of this DMA channels 0 and 4 are the same DMA channel.
592;;42;PnP requires what three components?;A PnP compatible BIOS.<br><br /><br>A PnP compatible device.<br><br /><br>A PnP compatible operating system.
593;;43;In what directory are the kernel module drivers usually stored?;/lib/modules/&lt kernel_version&gt /kernel/drivers
594;;43;What are the two different ways to implement device drivers?;1. They can be loaded as a kernel modules.<br /><br /><br />2. Compile the driver within the kernel itself. This requires recompiling your kernel from its source code and inputting the hardware support needed directly within the kernel.
595;;43;What is a general good rule for compiling kernel drivers?;Only compile those drivers the system needs to boot up. The rest load as kernel modules.
596;;43;What file contains details about the CPU?;/proc/cpuinfo
597;;43;What file contains a list of devices installed in the system?;/proc/devices
598;;43;What file contains a list of dma channel assignments on the system?;/proc/dma
599;;44;What file contains a list of IRQ assignements on the system?;/proc/interrupts
600;;44;What file contains a list of I/O port assignements?;/proc/iomem
601;;44;What file contains a list of the kernel modules actively being used by the system?;/proc/modules
602;;44;What live file contains information about the version of the Linux kernel runnong on the machine?;/proc/version
603;;44;What file contains list information about the USB devices in use on the system?;/proc/bus/devices
604;;44;What live file contains information about the SCSI devices in use on the system?;/proc/scsi
605;;45;What live directory contains information about the IDE devices on the system?;/proc/ide
606;;45;What directory and subdirectories contain symbolic link files for each block device on the system?;/sys/block
607;;45;What directory contains a directory for each data bus in the system like the ISA, PCI, SCSI, and USB busses?;/sys/bus<br><br /><br>This contains two subdirectories of devices and drivers.
608;;45;What directory contains all the device classes available?;/sys/class
609;;45;What directory contains a list for every device discovered?;/sys/devices
610;;45;What directory contains subdirectories for each kernel module loaded into the kernel?;/sys/module
611;;46;What command is intended for displaying information about your hard drive?;hdparm /dev/device<br /><br /><br /><br />
612;;46;What command can be used to list all the devices connected to the SCSI controller?;sg_scan<br /><br /><br />If no device names are given, sg_scan does a scan of the sg devices and outputs a line of information for each sg device that is currently bound to a SCSI device. If one or more devices are given only those devices are scanned.<br /><br /><br />The command &quot sginfo -l&quot  will also display a list of all connected SCSI devices.
613;;46;What command can be used to probe for hardware present on the system and is often used system overview log for support? ;hwinfo
614;;46;What command is a utility for displaying information about PCI buses in the system and devices connected to them?;lspci<br><br /><br>If you would like to see a list of kernel modules associated with each device run with this option: lspci -k
615;;46;What command can be used to view all the currently loaded kernel modules?;lsmod<br><br /><br>The lsmod command pulls information from the /proc/modules file. 
616;;46;What is the typical way to view information about a particular loaded kernel module?;1. Use the lsmod command to find the man of the module in question. <br><br /><br>2. Then enter modinfo module_name.
617;;47;What option with the modinfo command can be used to get module information other than the running kernel?;-k kernel_version<br /><br /><br />Provide information about a kernel other than the running one. This is particularly useful for distributions needing to extract information from a newly installed (but not yet running)set of kernel modules. For example,&nbsp &nbsp you wish to find which firmware files are needed by various modules in a new kernel for which you must make an initrd/initramfs image prior to booting.<br /><br /><br /><br /><br /><br />
618;;47;To load a kernel module what command first creates a file in /lib/modules/kernel_version/?;depmod<br /><br />Linux kernel modules can provide services (called &quot symbols&quot ) for other modules to use (using one of the&nbsp &nbsp EXPORT_SYMBOL variants&nbsp &nbsp in&nbsp &nbsp the code). If a second module uses this symbol, that second module clearly depends on the first module. These dependencies can get quite complex. The depmod commands creates a list of module dependencies by reading each module under /lib/modules/version&nbsp &nbsp and&nbsp &nbsp determining&nbsp &nbsp what symbols it exports and what symbols it needs.&nbsp &nbsp By default, this list is written to modules.dep, and a binary hashed version named modules.dep.bin, in the same directory.
619;;47;After the modules.dep file is created what two commands can be used to load the kernel modules?;1. insmod /lib/modules/kernel_version/kernel/&lt path to .ko file&gt <br /><br /><br />2. modprobe module_name<br /><br /><br />It is preferred to use the modprobe command as insmod command does not take into account the module dependencies provided by depmod.
620;;47;What will the command &quot modprobe -l&quot  do?;List all availabe kernel modules.
621;;47;What does modprobe expect to function properly?;The modprobe command expects&nbsp &nbsp an up-to-date modules.dep.bin file (or fallback human readable modules.dep file), as generated by the corresponding depmod utility shipped along with modprobe.&nbsp &nbsp This file lists what other modules each module needs (if any), and modprobe uses this to add or remove these dependencies automatically.<br><br />
622;;47;What command option with modprobe removes the kernel module?;-r<br><br /><br>This option causes modprobe to remove rather than insert a module. If the modules it depends on are also unused, modprobe will try to remove them too. Unlike insertion, more than one module can be specified on the command line.
623;;48;Modprobe is run at kernel startup. What directory can it query to determine which kernel modules should be loaded at startup?;If the /etc/modprobe.conf file is not present then modprobe will use the files in the /etc/modprobe.d directory to determine what is loaded on boot. 
624;;48;What are some commmon conf files located in Ubuntu's /etc/modprobe.d directory?;alsa-base.conf&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp <br>blacklist-firewire.conf&nbsp &nbsp &nbsp &nbsp &nbsp <br>blacklist-oss.conf&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp <br>dkms.conf<br>blacklist-ath_pci.conf&nbsp &nbsp <br>blacklist-framebuffer.conf&nbsp &nbsp <br>blacklist-rare-network.conf&nbsp &nbsp <br>vmwgfx-fbdev.conf<br>blacklist.conf&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp <br>blacklist-modem.conf&nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp &nbsp <br>blacklist-watchdog.conf<br><br />
625;;12;What are '\' and '#' used for in configuration files?;All empty lines, and all text on a line after a ’#’, will be ignored.<br>Lines may be continued by ending the line with a ’\’.
